# Zrodlo danych: PharmaTrack Sell-Out Panel PL (panel aptek)
# Eksport wygenerowany: 2026-04-01 03:14:22
# Okres deklarowany: 2026-03
# Separator pol: | ; kodowanie: UTF-8 ; separator dziesietny: przecinek
# UWAGA: eksport wykonany w dwoch przebiegach - load_id L20260401A oraz L20260401B
# typ_transakcji: SPRZEDAZ | ZWROT | PROMO
load_id|data_sprzedazy|apteka_id|nazwa_apteki|wojewodztwo|kanal|ean|nazwa_produktu|opakowania|wartosc_pln|typ_transakcji
L20260401A|2026-03-26|28|Apteka Zdrowie 1312|dolnoslaskie|SIEĆ |5909991234608|ALLERTIS 10|1|13,97|SPRZEDAZ
L20260401A|2026-03-19|289|Apteka Ratuszowa 1296|wielkopolskie|Indywidualna|5909991234561|VITARIS D3 2000|1|23,71|SPRZEDAZ
L20260401A|2026-03-12|387|Apteka Familijna 1341|slaskie|Sieć|5909991234585|MAGNOVIT B-6|2|0,00|PROMO
L20260401A|2026-03-30|0000153|Apteka Ratuszowa 1127|slaskie|INDYW|5909991234592|GINKOMAX 120|1|0,00|PROMO
L20260401A|2026-03-30|APT-000021|Melisa 1290|dolnoslaskie|sieciowa|5909991234561|Vitaris D3 2000 j.m. 60 kaps.|2|51,05|SPRZEDAZ
L20260401A|2026-03-05|306|Apteka Zielona 1046|malopolskie|INDYWIDUALNA|5909991234561|VITARIS D3 2000|2|48,64|SPRZEDAZ
L20260401A|2026-03-17|0000025|Melisa 1412|malopolskie|Sieć|5909991234561|VITARIS D3 2000|1|24,27 PLN|SPRZEDAZ
L20260401A|2026-03-15|108|Apteka Ratuszowa 1047|malopolskie|INDYW|5909991234608|ALLERTIS 10|1|14,28|SPRZEDAZ
L20260401A|10.03.2026|APT-000323|Dbam o Zdrowie Plus 1148|dolnoslaskie|SIEC|5909991234561|VITARIS D3 2000|2|48,43|SPRZEDAZ
L20260401A|2026-04-03|APT-000007|PharmaPlus 1251|pomorskie|SIEC|5909991234561|VITARIS D3 2000 J.M.|1|25,36|SPRZEDAZ
L20260401A|2026-03-04|APT-000415|Apteka Zielona 1016|dolnoslaskie|niezalezna|5909991234585|MAGNOVIT B6|2|38,89 PLN|SPRZEDAZ
L20260401A|2026-03-05|0000351|Apteka Familijna 1258|wielkopolskie|sieciowa|5909991234561|VITARIS D3 2000|1|25,96|SPRZEDAZ
L20260401A|23.03.2026|225|Apteka Hygieia 1209|pomorskie|niezalezna|5909991234561|Vitaris D3 2000 j.m. 60 kaps.|1|26,12|SPRZEDAZ
L20260401A|2026-03-20|APT-000279|Apteka Nowa 1338|malopolskie|INDYW|5909991234608|Allertis 10 mg 30 tabl.|1|15,20|SPRZEDAZ
L20260401A|2026-03-11|100|Apteka Zdrowie 1082|mazowieckie|SIEC|5909991234578|VITARIS D3 4000|1|33,36|SPRZEDAZ
L20260401A|2026-03-14|1|Dbam o Zdrowie Plus 1340|mazowieckie|siec|5909991234608|ALLERTIS 10|1|14,87|SPRZEDAZ
L20260401A|2026-04-03|APT-000064|PharmaPlus 1003|mazowieckie|SIEĆ |5909991234608|ALLERTIS 10|2|30,18|SPRZEDAZ
L20260401A|2026-03-15|310|Apteka Familijna 1088|wielkopolskie|SIEC|5909991234561|Vitaris D3 2000 j.m. 60 kaps.|1|24,57|SPRZEDAZ
L20260401A|12/03/2026|0000284|Melisa 1222|mazowieckie|siec|5909991234561|VITARIS D3 2000|4|98,80 PLN|SPRZEDAZ
L20260401A|2026-03-28|296|Apteka Zdrowie 1184|slaskie|Sieć|5909991234578|VITARIS D3 4000|1|0,00 PLN|PROMO
L20260401A|2026-03-06|210|Apteka Zdrowie 1147|malopolskie|siec|5909991234578|VITARIS D3 4000 J.M.|5|155,01|SPRZEDAZ
L20260401A|2026-03-06|APT-000019|Dbam o Zdrowie Plus 1087|wielkopolskie|Sieć|5909991234578|VITARIS D3 4000|5|165,82|SPRZEDAZ
L20260401A|26.03.2026|APT-000376|Apteka Rodzinna 1211|pomorskie|Indywidualna|5909991234585|MAGNOVIT B6|3|57,28|SPRZEDAZ
L20260401A|30/03/2026|0000220|PharmaPlus 1377|mazowieckie|siec|5909991234592|Ginkomax 120 mg 60 tabl.|1|29,90|SPRZEDAZ
L20260401A|14/03/2026|APT-000080|Apteka Familijna 1360|malopolskie|SIEC|5909991234608|ALLERTIS 10MG|1|15,14 PLN|SPRZEDAZ
L20260401A|2026-03-31|APT-000269|Apteka Vita 1305|dolnoslaskie|indyw|5909991234578|VITARIS D3 4000|1|33,05|SPRZEDAZ
L20260401A|2026-03-04|APT-000357|Apteka Familijna 1017|mazowieckie|SIEC|5909991234578|VITARIS D3 4000|1|32,13|SPRZEDAZ
L20260401A|2026-03-02|305|PharmaPlus 1022|dolnoslaskie|sieciowa|5909991234592|GINKOMAX 120MG|1|30,74|SPRZEDAZ
L20260401A|2026-03-14|APT-000255|Apteka Rodzinna 1329|mazowieckie|indyw|5909991234585|MAGNOVIT B6|3|58,71|SPRZEDAZ
L20260401A|2026-03-10|APT-000269|Apteka Vita 1305|dolnoslaskie|INDYWIDUALNA|5909991234585|Magnovit B6 50 tabl.|1|19,81|SPRZEDAZ
L20260401A|2026-03-16|150|Apteka Centrum 1112|mazowieckie|Indywidualna|5909991234561|VITARIS D3 2000|2|51,73|SPRZEDAZ
L20260401A|2026-03-14|61|Dbam o Zdrowie Plus 1382|pomorskie|SIEĆ |5909991234608|ALLERTIS 10|1|13,92 PLN|SPRZEDAZ
L20260401A|2026-03-03|APT-000110|PharmaPlus 1326|pomorskie|Sieć|5909991234608|ALLERTIS 10MG|1|15,24|SPRZEDAZ
L20260401A|24.03.2026|APT-000020|PharmaPlus 1257|mazowieckie|siec|5909991234578|Vitaris D3 4000 j.m. 30 kaps.|1|33,76|SPRZEDAZ
L20260401A|12.03.2026|APT-000256|Apteka Hygieia 1369|dolnoslaskie|INDYWIDUALNA|5909991234592|GINKOMAX 120|5|147,98|SPRZEDAZ
L20260401A|28.03.2026|123|Apteka Ratuszowa 1041|malopolskie|INDYW|5909991234592|GINKOMAX 120MG|1|28,81|SPRZEDAZ
L20260401B|2026-03-02|378|Dbam o Zdrowie Plus 1408|mazowieckie|siec|5909991234561|VITARIS D3 2000|1|24,98|SPRZEDAZ
L20260401B|2026-03-10|0000296|Apteka Zdrowie 1184|slaskie|sieciowa|5909991234561|Vitaris D3 2000 j.m. 60 kaps.|1|25,50|SPRZEDAZ
L20260401A|2026-03-18|APT-000312|Dbam o Zdrowie Plus 1117|pomorskie|SIEC|5909991234608|Allertis 10 mg 30 tabl.|1|14,28|SPRZEDAZ
L20260401A|2026-03-12|APT-000250|PharmaPlus 1146|wielkopolskie|siec|5909991234592|Ginkomax 120 mg 60 tabl.|1|29,18|SPRZEDAZ
L20260401A|2026-03-03|APT-000363|Apteka Hygieia 1031|dolnoslaskie|niezalezna|5909991234561|VITARIS D3 2000|1|23,63|SPRZEDAZ
L20260401A|2026-03-23|APT-000283|Apteka Zdrowie 1280|malopolskie|Sieć|5909991234592|Ginkomax 120 mg 60 tabl.|1|28,26|SPRZEDAZ
L20260401A|18.03.2026|APT-000152|Apteka pod Orlem 1191|slaskie|indyw|5909991234585|Magnovit B6 50 tabl.|1|19,38|SPRZEDAZ
L20260401A|2026-02-26|APT-000208|Apteka pod Lipa 1183|malopolskie|Indywidualna|5909991234585|MAGNOVIT B6|1|19,39|SPRZEDAZ
L20260401A|2026-03-26|APT-000047|Melisa 1229|wielkopolskie|Sieć|5909991234578|Vitaris D3 4000 j.m. 30 kaps.|2|66,50|SPRZEDAZ
L20260401A|2026-03-28|APT-000164|Apteka pod Orlem 1113 (Nowa Farmacja Sp. z o.o.)|wielkopolskie|INDYWIDUALNA|5909991234561|Vitaris D3 2000 j.m. 60 kaps.|1|23,81 PLN|SPRZEDAZ
L20260401A|2026-03-05|APT-000286|Apteka Familijna 1128|dolnoslaskie|SIEC|5909991234608|Allertis 10 mg 30 tabl.|1|15,01|SPRZEDAZ
L20260401A|26.03.2026|APT-000403|Apteka Zdrowie 1143|wielkopolskie|SIEC|5909991234608|ALLERTIS 10|2|27,68|SPRZEDAZ
L20260401A|16.03.2026|APT-000130|Apteka Vita 1033|slaskie|niezalezna|5909991234592|GINKOMAX 120|2|57,31|SPRZEDAZ
L20260401A|2026-03-28|APT-000393|PharmaPlus 1097|dolnoslaskie|sieciowa|5909991234561|VITARIS D3 2000|3|0,00 PLN|PROMO
L20260401B|2026-03-06|APT-000191|Dbam o Zdrowie Plus 1362|pomorskie|siec|5909991234561|VITARIS D3 2000|1|24,25 PLN|SPRZEDAZ
L20260401A|2026-04-03|318|Apteka Salus 1049|pomorskie|indyw|5909991234608|ALLERTIS 10|1|13,86|SPRZEDAZ
L20260401A|2026-03-26|310|Apteka Familijna 1088|wielkopolskie|sieciowa|5909991234608|ALLERTIS 10|1|14,13|SPRZEDAZ
L20260401A|02.03.2026|APT-000257|PharmaPlus 1248|dolnoslaskie|sieciowa|5909991234585|MAGNOVIT B6|1|20,02|SPRZEDAZ
L20260401A|03.04.2026|200|Apteka Panaceum 1136|malopolskie|indyw|5909991234592|Ginkomax 120 mg 60 tabl.|1|29,33|SPRZEDAZ
L20260401A|15/03/2026|0000324|Apteka Panaceum 1044|mazowieckie|Indywidualna|5909991234592|Ginkomax 120 mg 60 tabl.|3|86,44|SPRZEDAZ
L20260401A|13.03.2026|APT-000251|Apteka Hygieia 1060|mazowieckie|INDYW|5909991234561|VITARIS D3 2000|1|23,93|SPRZEDAZ
L20260401A|2026-03-10|APT-000407|Apteka Familijna 1396|wielkopolskie|SIEĆ |5909991234561|Vitaris D3 2000 j.m. 60 kaps.|3|73,63|SPRZEDAZ
L20260401A|2026-03-16|APT-000001|Dbam o Zdrowie Plus 1340|mazowieckie|siec|5909991234585|MAGNOVIT B6|1|18,41|SPRZEDAZ
L20260401A|03.03.2026|407|Apteka Familijna 1396|wielkopolskie|siec|5909991234585|MAGNOVIT B6|3|0,00|PROMO
L20260401A|2026-03-18|APT-000188|Dbam o Zdrowie Plus 1216|mazowieckie|sieciowa|5909991234592|GINKOMAX 120MG|1|28,17|SPRZEDAZ
L20260401A|21.03.2026|APT-000216|PharmaPlus 1104|pomorskie|Sieć|5909991234561|Vitaris D3 2000 j.m. 60 kaps.|1|24,30|SPRZEDAZ
L20260401A|05.03.2026|APT-000108|Apteka Ratuszowa 1047|malopolskie|niezalezna|5909991234578|VITARIS D3 4000|1|32,25 PLN|SPRZEDAZ
L20260401A|2026-03-24|0000285|Melisa 1120|wielkopolskie|Sieć|5909991234585|Magnovit B6 50 tabl.|1|19,92|SPRZEDAZ
L20260401A|2026-03-29|APT-000276|Apteka Zielona 1247|mazowieckie|niezalezna|5909991234585|MAGNOVIT B-6|1|18,21|SPRZEDAZ
L20260401A|2026-03-10|APT-000282|Apteka Sloneczna 1391|wielkopolskie|INDYWIDUALNA|5909991234592|GINKOMAX 120|1|30,89|SPRZEDAZ
L20260401A|2026-03-14|APT-000035|Apteka Vita 1402|slaskie|INDYW|5909991234578|VITARIS D3 4000|1|30,87|SPRZEDAZ
L20260401A|2026-03-18|APT-000066|Apteka Familijna 1099|malopolskie|SIEĆ |5909991234561|VITARIS D3 2000|1|23,97|SPRZEDAZ
L20260401A|2026-03-12|APT-000413|Melisa 1232|slaskie|sieciowa|5909991234561|Vitaris D3 2000 j.m. 60 kaps.|1|25,01 PLN|SPRZEDAZ
L20260401A|2026-03-27|1|Dbam o Zdrowie Plus 1340|mazowieckie|siec|5909991234561|Vitaris D3 2000 j.m. 60 kaps.|1|23,70|SPRZEDAZ
L20260401A|2026-03-16|APT-000363|Apteka Hygieia 1031|dolnoslaskie|INDYW|5909991234561|VITARIS D3 2000|3|76,40|SPRZEDAZ
L20260401A|26.03.2026|APT-000181|Apteka Familijna 1208|mazowieckie|sieciowa|5909991234608|Allertis 10 mg 30 tabl.|7|97,61|SPRZEDAZ
L20260401A|16.03.2026|308|Apteka Familijna 1192|wielkopolskie|Sieć|5909991234585|MAGNOVIT B6|1|17,82 PLN|SPRZEDAZ
L20260401A|2026-03-25|66|Apteka Familijna 1099|malopolskie|siec|5909991234578|Vitaris D3 4000 j.m. 30 kaps.|1|32,29|SPRZEDAZ
L20260401A|2026-03-16|APT-000121|Apteka Nowa 1135|malopolskie|INDYW|5909991234592|GINKOMAX 120|1|29,28|SPRZEDAZ
L20260401A|19/03/2026|0000273|Apteka Zdrowie 1126|dolnoslaskie|siec|5909991234585|MAGNOVIT B6|1|19,93|SPRZEDAZ
L20260401A|2026-03-07|152|Apteka pod Orlem 1191|slaskie|Indywidualna|5909991234608|ALLERTIS 10|1|15,36|SPRZEDAZ
L20260401A|2026-03-12|APT-000201|Apteka Zdrowie 1108|malopolskie|siec|5909991234578|VITARIS D3 4000|1|33,64|SPRZEDAZ
L20260401A|2026-03-27|APT-000205|Apteka Nowa 1354|dolnoslaskie|INDYWIDUALNA|5909991234608|ALLERTIS 10|1|14,85 PLN|SPRZEDAZ
L20260401A|2026-03-12|0000044|PharmaPlus 1124|malopolskie|siec|5909991234585|MAGNOVIT B6|1|19,09|SPRZEDAZ
L20260401A|05/03/2026|345|Dbam o Zdrowie Plus 1309|wielkopolskie|siec|5909991234578|Vitaris D3 4000 j.m. 30 kaps.|5|166,38 PLN|SPRZEDAZ
L20260401A|21.03.2026|APT-000260|Apteka Zdrowie 1417|malopolskie|SIEĆ |5909991234561|VITARIS D3 2000|1|25,10|SPRZEDAZ
L20260401A|19/03/2026|80|Apteka Familijna 1360|malopolskie|Sieć|5909991234585|MAGNOVIT B6|1|18,97|SPRZEDAZ
L20260401A|2026-03-11|357|Apteka Familijna 1017|mazowieckie|siec|5909991234608|ALLERTIS 10|2|30,48 PLN|SPRZEDAZ
L20260401A|2026-03-16|APT-000386|Apteka Centrum 1025|wielkopolskie|niezalezna|5909991234608|Allertis 10 mg 30 tabl.|1|14,36|SPRZEDAZ
L20260401A|2026-03-16|APT-000338|Apteka pod Lipa 1001|mazowieckie|niezalezna|5909991234578|VITARIS D3 4000|4|136,43|SPRZEDAZ
L20260401A|2026-03-12|APT-000214|Melisa 1415|wielkopolskie|SIEC|5909991234585|MAGNOVIT B-6|1|18,57|SPRZEDAZ
L20260401A|2026-03-03|APT-000053|Melisa 1048|dolnoslaskie|SIEC|5909991234578|VITARIS D3 4000|1|33,72|SPRZEDAZ
L20260401A|2026-03-02|APT-000388|Apteka Ratuszowa 1018|pomorskie|Indywidualna|5909991234578|VITARIS D3 4000|1|33,93|SPRZEDAZ
L20260401A|01/04/2026|APT-000286|Apteka Familijna 1128|dolnoslaskie|siec|5909991234561|VITARIS D3 2000 J.M.|1|23,89|SPRZEDAZ
L20260401A|2026-03-17|APT-000034|Dbam o Zdrowie Plus 1171|wielkopolskie|Sieć|5909991234561|VITARIS D3 2000|1|25,76 PLN|SPRZEDAZ
L20260401A|2026-03-23|APT-000237|Dbam o Zdrowie Plus 1174|wielkopolskie|Sieć|5909991234585|MAGNOVIT B6|2|37,76|SPRZEDAZ
L20260401A|2026-03-01|APT-000146|Apteka Familijna 1142|mazowieckie|SIEC|5909991234585|MAGNOVIT B6|1|19,13|SPRZEDAZ
L20260401A|07.03.2026|APT-000255|Apteka Rodzinna 1329|mazowieckie|indyw|5909991234585|MAGNOVIT B6|1|19,18|SPRZEDAZ
L20260401A|2026-03-03|0000172|Apteka Salus 1061|mazowieckie|INDYWIDUALNA|5909991234561|VITARIS D3 2000|1|24,42|SPRZEDAZ
L20260401A|2026-03-02|0000151|Apteka Hygieia 1035|mazowieckie|niezalezna|5909991234585|MAGNOVIT B6|1|18,36 PLN|SPRZEDAZ
L20260401A|2026-03-17|263|Apteka Familijna 1165|mazowieckie|sieciowa|5909991234578|VITARIS D3 4000|1|32,99|SPRZEDAZ
L20260401A|26.03.2026|303|Apteka Familijna 1134|malopolskie|sieciowa|5909991234561|Vitaris D3 2000 j.m. 60 kaps.|1|26,24|SPRZEDAZ
L20260401A|2026-03-05|APT-000033|Apteka Rodzinna 1157|mazowieckie|Indywidualna|5909991234578|VITARIS D3 4000|1|33,94|SPRZEDAZ
L20260401A|2026-03-05|APT-000342|Apteka Centrum 1263|malopolskie|INDYWIDUALNA|5909991234608|ALLERTIS 10|2|27,87 PLN|SPRZEDAZ
L20260401A|2026-03-26|APT-000324|Apteka Panaceum 1044|mazowieckie|INDYWIDUALNA|5909991234561|Vitaris D3 2000 j.m. 60 kaps.|4|98,56|SPRZEDAZ
L20260401B|2026-03-10|378|Dbam o Zdrowie Plus 1408|mazowieckie|siec|5909991234592|GINKOMAX 120|1|28,82 PLN|SPRZEDAZ
L20260401A|16.03.2026|0000081|Apteka Ratuszowa 1246|wielkopolskie|INDYWIDUALNA|5909991234592|GINKOMAX 120MG|1|30,29|SPRZEDAZ
L20260401A|05/03/2026|0000414|Apteka pod Lipa 1419|pomorskie|INDYW|5909991234585|MAGNOVIT B-6|3|0,00|PROMO
L20260401A|2026-03-19|APT-000242|Dbam o Zdrowie Plus 1024|wielkopolskie|SIEĆ |5909991234561|Vitaris D3 2000 j.m. 60 kaps.|1|25,40|SPRZEDAZ
L20260401A|2026-03-28|APT-000375|Apteka Zdrowie 1068|pomorskie|sieciowa|5909991234585|MAGNOVIT B6|1|18,04|SPRZEDAZ
L20260401A|26.03.2026|419|Apteka Zielona 1375|pomorskie|INDYWIDUALNA|5909991234561|VITARIS D3 2000|1|26,13|SPRZEDAZ
L20260401A|20/03/2026|197|PharmaPlus 1198|pomorskie|sieciowa|5909991234585|MAGNOVIT B6|3|0,00|PROMO
L20260401A|2026-03-20|APT-000385|Apteka Zdrowie 1325|malopolskie|SIEC|5909991234561|VITARIS D3 2000|1|26,26 PLN|SPRZEDAZ
L20260401A|04.03.2026|APT-000134|Apteka Familijna 1245|wielkopolskie|SIEĆ |5909991234561|VITARIS D3 2000|1|24,30|SPRZEDAZ
L20260401A|2026-03-23|APT-000316|Apteka Ratuszowa 1178|wielkopolskie|indyw|5909991234608|ALLERTIS 10|2|29,79|SPRZEDAZ
L20260401A|04/03/2026|APT-000015|Apteka Zdrowie 1328|wielkopolskie|SIEC|5909991234578|Vitaris D3 4000 j.m. 30 kaps.|2|63,11|SPRZEDAZ
L20260401A|2026-03-30|0000175|Dbam o Zdrowie Plus 1269|mazowieckie|siec|5909991234578|VITARIS D3 4000|2|63,27|SPRZEDAZ
L20260401A|14.03.2026|APT-000220|PharmaPlus 1377|mazowieckie|Sieć|5909991234578|VITARIS D3 4000|1|30,96|SPRZEDAZ
L20260401A|30.03.2026|APT-000264|Apteka Salus 1393|dolnoslaskie|indyw|5909991234578|VITARIS D3 4000|2|67,15|SPRZEDAZ
L20260401A|2026-03-13|APT-000279|Apteka Nowa 1338|malopolskie|INDYW|5909991234608|ALLERTIS 10MG|4|58,94|SPRZEDAZ
L20260401A|2026-03-09|APT-000272|PharmaPlus 1279|malopolskie|SIEC|5909991234585|MAGNOVIT B-6|1|18,36|SPRZEDAZ
L20260401B|29.03.2026|APT-000378|Dbam o Zdrowie Plus 1408|mazowieckie|Sieć|5909991234585|MAGNOVIT B6|1|19,90|SPRZEDAZ
L20260401A|2026-03-04|APT-000086|Apteka Familijna 1201|dolnoslaskie|SIEC|5909991234585|Magnovit B6 50 tabl.|1|18,52|SPRZEDAZ
L20260401A|2026-03-05|APT-000246|Apteka Hygieia 1227|mazowieckie|niezalezna|5909991234585|Magnovit B6 50 tabl.|1|18,96|SPRZEDAZ
L20260401A|2026-03-13|0000349|PharmaPlus 1039|pomorskie|SIEĆ |5909991234585|MAGNOVIT B6|2|38,87|SPRZEDAZ
L20260401A|2026-03-07|87|PharmaPlus 1343|mazowieckie|sieciowa|5909991234592|GINKOMAX 120|1|30,92|SPRZEDAZ
L20260401A|2026-02-27|APT-000289|Apteka Ratuszowa 1296|wielkopolskie|INDYWIDUALNA|5909991234578|VITARIS D3 4000|1|32,63|SPRZEDAZ
L20260401A|2026-03-07|0000019|Dbam o Zdrowie Plus 1087|wielkopolskie|Sieć|5909991234592|GINKOMAX 120|2|57,89|SPRZEDAZ
L20260401A|2026-03-19|APT-000219|Dbam o Zdrowie Plus 1262|wielkopolskie|SIEC|5909991234561|VITARIS D3 2000 J.M.|4|94,14 PLN|SPRZEDAZ
L20260401A|2026-03-05|379|Apteka Sloneczna 1416|dolnoslaskie|indyw|5909991234578|VITARIS D3 4000|1|31,37|SPRZEDAZ
L20260401A|2026-03-03|APT-000235|Apteka pod Lipa 1116|malopolskie|indyw|5909991234578|Vitaris D3 4000 j.m. 30 kaps.|2|62,32 PLN|SPRZEDAZ
L20260401A|23.03.2026|0000230|Apteka Rodzinna 1339|slaskie|niezalezna|5909991234592|GINKOMAX 120|1|28,70|SPRZEDAZ
L20260401A|26.03.2026|APT-000104|Apteka Familijna 1051|wielkopolskie|SIEC|5909991234578|VITARIS D3 4000|2|67,57|SPRZEDAZ
L20260401A|2026-03-24|186|Apteka Vita 1256|wielkopolskie|niezalezna|5909991234585|Magnovit B6 50 tabl.|1|19,63|SPRZEDAZ
L20260401A|2026-02-28|20|PharmaPlus 1257|mazowieckie|Sieć|5909991234585|MAGNOVIT B6|1|19,55|SPRZEDAZ
L20260401A|30/03/2026|58|Melisa 1054|malopolskie|siec|5909991234561|Vitaris D3 2000 j.m. 60 kaps.|2|48,51 PLN|SPRZEDAZ
L20260401A|16.03.2026|163|Apteka Nowa 1260|pomorskie|Indywidualna|5909991234561|Vitaris D3 2000 j.m. 60 kaps.|1|24,01|SPRZEDAZ
L20260401A|2026-03-13|292|Apteka Familijna 1002|wielkopolskie|Sieć|5909991234585|MAGNOVIT B6|1|17,82 PLN|SPRZEDAZ
L20260401A|07.03.2026|APT-000027|PharmaPlus 1005|mazowieckie|SIEC|5909991234561|VITARIS D3 2000|1|26,03|SPRZEDAZ
L20260401A|2026-03-12|APT-000299|Apteka Zdrowie 1352|dolnoslaskie|SIEC|5909991234585|Magnovit B6 50 tabl.|1|18,88|SPRZEDAZ
L20260401A|05.03.2026|0000418|PharmaPlus 1094|malopolskie|SIEC|5909991234578|VITARIS D3 4000|2|68,15|SPRZEDAZ
L20260401A|2026-03-31|0000371|Dbam o Zdrowie Plus 1064|mazowieckie|SIEC|5909991234585|MAGNOVIT B6|4|75,80|SPRZEDAZ
L20260401A|2026-03-25|0000281|Apteka Zdrowie 1372|mazowieckie|SIEĆ |5909991234585|MAGNOVIT B6|1|19,49|SPRZEDAZ
L20260401A|2026-03-20|419|Apteka Zielona 1375|pomorskie|niezalezna|5909991234585|MAGNOVIT B6|3|53,49|SPRZEDAZ
L20260401A|11/03/2026|APT-000057|Dbam o Zdrowie Plus 1203|dolnoslaskie|Sieć|5909991234561|VITARIS D3 2000|5|125,82|SPRZEDAZ
L20260401A|2026-03-17|239|Apteka Familijna 1162|dolnoslaskie|SIEĆ |5909991234592|GINKOMAX 120|1|29,11|SPRZEDAZ
L20260401A|2026-03-26|108|Apteka Ratuszowa 1047|malopolskie|INDYW|5909991234585|MAGNOVIT B6|3|57,64|SPRZEDAZ
L20260401A|03.04.2026|APT-000253|Dbam o Zdrowie Plus 1199|mazowieckie|sieciowa|5909991234578|Vitaris D3 4000 j.m. 30 kaps.|1|30,56|SPRZEDAZ
L20260401A|2026-03-28|APT-000291|Apteka Zdrowie 1102|dolnoslaskie|SIEC|5909991234578|VITARIS D3 4000|2|64,66|SPRZEDAZ
L20260401A|25.03.2026|346|Apteka Familijna 1050|wielkopolskie|SIEĆ |5909991234585|MAGNOVIT B6|1|20,00 PLN|SPRZEDAZ
L20260401A|28/03/2026|APT-000059|Apteka Vita 1152|slaskie|INDYWIDUALNA|5909991234585|Magnovit B6 50 tabl.|3|54,32|SPRZEDAZ
L20260401A|28.02.2026|133|Melisa 1077|pomorskie|Sieć|5909991234561|VITARIS D3 2000|1|25,31|SPRZEDAZ
L20260401A|26.03.2026|APT-000327|Apteka Panaceum 1179|dolnoslaskie|niezalezna|5909991234585|MAGNOVIT B6|1|19,60|SPRZEDAZ
L20260401A|2026-03-12|APT-000159|Apteka pod Lipa 1131|mazowieckie|INDYWIDUALNA|5909991234578|VITARIS D3 4000|1|34,10|SPRZEDAZ
L20260401A|2026-03-29|APT-000152|Apteka pod Orlem 1191|slaskie|INDYW|5909991234578|VITARIS D3 4000|-1|-32,78 PLN|ZWROT
L20260401B|2026-03-05|15|Apteka Zdrowie 1328|wielkopolskie|SIEC|5909991234561|VITARIS D3 2000|1|24,04|SPRZEDAZ
L20260401A|2026-03-21|APT-000123|Apteka Ratuszowa 1041|malopolskie|niezalezna|5909991234608|ALLERTIS 10|1|14,62|SPRZEDAZ
L20260401A|2026-03-25|236|Apteka Familijna 1261|malopolskie|siec|5909991234561|VITARIS D3 2000|1|25,22|SPRZEDAZ
L20260401A|12.03.2026|135|Apteka pod Lipa 1172|slaskie|Indywidualna|5909991234592|Ginkomax 120 mg 60 tabl.|7|214,70|SPRZEDAZ
L20260401A|2026-03-20|APT-000305|PharmaPlus 1022|dolnoslaskie|Sieć|5909991234608|Allertis 10 mg 30 tabl.|2|29,88|SPRZEDAZ
L20260401A|2026-03-17|APT-000108|Apteka Ratuszowa 1047|malopolskie|INDYW|5909991234585|MAGNOVIT B-6|1|19,05 PLN|SPRZEDAZ
L20260401A|2026-03-23|0000328|Apteka Familijna 1115|malopolskie|SIEC|5909991234592|GINKOMAX 120|1|31,62|SPRZEDAZ
L20260401A|2026-03-12|APT-000327|Apteka Panaceum 1179|dolnoslaskie|INDYWIDUALNA|5909991234585|Magnovit B6 50 tabl.|4|77,58|SPRZEDAZ
L20260401A|2026-03-25|0000327|Apteka Panaceum 1179|dolnoslaskie|INDYWIDUALNA|5909991234608|Allertis 10 mg 30 tabl.|2|29,19|SPRZEDAZ
L20260401A|2026-03-06|APT-000283|Apteka Zdrowie 1280|malopolskie|SIEĆ |5909991234561|Vitaris D3 2000 j.m. 60 kaps.|1|23,54|SPRZEDAZ
L20260401A|2026-03-11|49|Apteka Ratuszowa 1403|slaskie|INDYW|5909991234561|VITARIS D3 2000 J.M.|2|51,98|SPRZEDAZ
L20260401A|03/04/2026|276|Apteka Zielona 1247|mazowieckie|indyw|5909991234592|GINKOMAX 120|1|31,03|SPRZEDAZ
L20260401A|2026-03-16|APT-000124|Dbam o Zdrowie Plus 1175|malopolskie|Sieć|5909991234608|ALLERTIS 10|-|14,47|SPRZEDAZ
L20260401A|2026-03-11|APT-000219|Dbam o Zdrowie Plus 1262|wielkopolskie|SIEC|5909991234561|Vitaris D3 2000 j.m. 60 kaps.|-1|-23,94|ZWROT
L20260401A|2026-03-31|APT-000181|Apteka Familijna 1208|mazowieckie|siec|5909991234585|Magnovit B6 50 tabl.|5|92,30|SPRZEDAZ
L20260401A|04.03.2026|3|PharmaPlus 1091|slaskie|siec|5909991234561|VITARIS D3 2000|1|25,76|SPRZEDAZ
L20260401A|03.03.2026|APT-000103|PharmaPlus 1318|mazowieckie|Sieć|5909991234585|Magnovit B6 50 tabl.|1|18,53|SPRZEDAZ
L20260401A|2026-03-04|APT-000253|Dbam o Zdrowie Plus 1199|mazowieckie|Sieć|5909991234561|VITARIS D3 2000|1|26,30|SPRZEDAZ
L20260401A|2026-03-10|APT-000053|Melisa 1048|dolnoslaskie|sieciowa|5909991234578|Vitaris D3 4000 j.m. 30 kaps.|5|164,61|SPRZEDAZ
L20260401A|22.03.2026|338|Apteka pod Lipa 1001|mazowieckie|indyw|5909991234585|MAGNOVIT B-6|1|19,73 PLN|SPRZEDAZ
L20260401A|25.03.2026|APT-000405|Apteka Familijna 1284|mazowieckie|SIEĆ |5909991234592|GINKOMAX 120|2|61,11 PLN|SPRZEDAZ
